time,icao24,velocity,vertrate,onground,baroaltitude,geoaltitude,time_s,phase,color
0 days 02:50:30.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10230.0,DE,3
0 days 02:50:40.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10240.0,DE,3
0 days 02:50:50.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10250.0,DE,3
0 days 02:51:00.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10260.0,DE,3
0 days 02:51:10.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10270.0,DE,3
0 days 02:51:20.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10280.0,DE,3
0 days 02:51:30.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10290.0,DE,3
0 days 02:51:40.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10300.0,DE,3
0 days 02:51:50.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10310.0,DE,3
0 days 02:52:00.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10320.0,DE,3
0 days 02:52:10.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10330.0,DE,3
0 days 02:52:20.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10340.0,DE,3
0 days 02:52:30.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10350.0,DE,3
0 days 02:52:40.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10360.0,DE,3
0 days 02:52:50.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10370.0,DE,3
0 days 02:53:00.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10380.0,DE,3
0 days 02:53:10.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10390.0,DE,3
0 days 02:53:20.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10400.0,DE,3
0 days 02:53:30.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10410.0,DE,3
0 days 02:53:40.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10420.0,DE,3
0 days 02:53:50.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10430.0,DE,3
0 days 02:54:00.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10440.0,NA,6
