,time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,time_s,phase,color
59,0 days 00:09:50.000000000,4bb859,50.86857604980469,7.146383749472128,82.67196711967848,317.7742773113008,5.2019199999999985,PGT13K  ,False,False,False,,22.86,121.92,1602461399.9889998,1602461399.9889998,590.0,LVL,4
60,0 days 00:10:00.000000000,4bb859,50.87372860666049,7.138824462890625,80.05846221615582,316.5622249168424,11.05408,PGT13K  ,False,False,False,,144.78,243.84,1602461409.665,1602461409.8839998,600.0,CL,2
61,0 days 00:10:10.000000000,4bb859,50.8789890095339,7.1309661865234375,79.73218173658523,317.35329686610834,13.329920000000001,PGT13K  ,False,False,False,6434.0,259.08000000000004,358.14000000000016,1602461419.6820002,1602461419.979,610.0,CL,2
62,0 days 00:10:20.000000000,4bb859,50.88418579101562,7.123520309860643,76.4775987064552,317.72631099390634,14.305280000000002,PGT13K  ,False,False,False,6434.0,403.86,495.3,1602461429.754,1602461429.834,620.0,CL,2
63,0 days 00:10:30.000000000,4bb859,50.88945007324219,7.11646827491554,75.11587084750812,323.9149269571479,10.07872,PGT13K  ,False,False,False,6434.0,541.02,632.46,1602461439.931,1602461439.976,630.0,CL,2
64,0 days 00:10:40.000000000,4bb859,50.89570126291049,7.1123504638671875,82.63994854097189,349.5994479751789,5.2019199999999985,PGT13K  ,False,False,False,6434.0,601.98,701.04,1602461449.575,1602461449.9729998,640.0,CL,2
65,0 days 00:10:50.000000000,4bb859,50.90364074707031,7.11357322899071,90.73631378776541,15.454556215124507,7.477760000000001,PGT13K  ,False,False,False,6434.0,662.94,762.0,1602461459.883,1602461459.982,650.0,CL,2
66,0 days 00:11:00.000000000,4bb859,50.91151428222656,7.118324073585304,94.97589279112582,22.95408653762848,11.70432,PGT13K  ,False,False,False,6434.0,754.38,853.44,1602461469.979,1602461469.99,660.0,CL,2
67,0 days 00:11:10.000000000,4bb859,50.91947937011719,7.124114165434968,96.63471435805954,25.88299078390534,14.305280000000002,PGT13K  ,False,False,False,6434.0,899.1600000000003,982.98,1602461479.992,1602461479.992,670.0,CL,2
68,0 days 00:11:20.000000000,4bb859,50.92721712791313,7.130279541015625,98.47807340753364,27.368210428888244,14.630400000000002,PGT13K  ,False,False,False,6434.0,1036.3200000000004,1120.14,1602461489.998,1602461489.998,680.0,CL,2
69,0 days 00:11:30.000000000,4bb859,50.934432724774894,7.1381378173828125,101.25533493465241,42.11703654746046,16.581120000000002,PGT13K  ,False,False,False,6434.0,1188.72,1280.16,1602461499.754,1602461499.955,690.0,CL,2
70,0 days 00:11:40.000000000,4bb859,50.93994140625,7.1503922745988175,105.64280084636681,61.81262623542421,13.0048,PGT13K  ,False,False,False,6434.0,1348.74,1432.5600000000006,1602461509.9329998,1602461509.9329998,700.0,CL,2
71,0 days 00:11:50.000000000,4bb859,50.94406903800318,7.1643829345703125,112.61624501299204,66.01093599044762,9.42848,PGT13K  ,False,False,False,6434.0,1440.18,1524.0,1602461519.9989998,1602461519.9989998,710.0,CL,2
72,0 days 00:12:00.000000000,4bb859,50.948351843882406,7.1796417236328125,118.36237398744291,65.88580146069305,11.3792,PGT13K  ,False,False,False,6434.0,1546.86,1630.68,1602461529.93,1602461529.95,720.0,CL,2
73,0 days 00:12:10.000000000,4bb859,50.952960515426376,7.1954345703125,123.57154767942713,64.60844127189027,10.72896,PGT13K  ,False,False,False,6434.0,1661.16,1737.36,1602461539.978,1602461539.9929998,730.0,CL,2
74,0 days 00:12:20.000000000,4bb859,50.95775539592161,7.211151123046875,129.99257813557512,63.941977883836785,10.40384,PGT13K  ,False,False,False,6434.0,1760.22,1836.42,1602461549.836,1602461549.937,740.0,CL,2
75,0 days 00:12:30.000000000,4bb859,50.96310424804688,7.228261586782094,136.42954008254546,63.338328712969826,10.07872,PGT13K  ,False,False,False,6434.0,1866.9,1950.72,1602461559.923,1602461559.923,750.0,CL,2
76,0 days 00:12:40.000000000,4bb859,50.96874172404661,7.24578857421875,141.49548188595423,62.969139740157004,13.65504,PGT13K  ,False,False,False,6434.0,1981.2,2049.78,1602461569.812,1602461569.996,760.0,CL,2
77,0 days 00:12:50.000000000,4bb859,50.97479351496292,7.264556884765625,142.18770567442644,62.87869659584134,19.832320000000006,PGT13K  ,False,False,False,6434.0,2156.46,2225.04,1602461579.941,1602461579.995,770.0,CL,2
78,0 days 00:13:00.000000000,4bb859,50.98040771484375,7.282153980152027,142.4127437458047,63.15726547437933,18.20672,PGT13K  ,False,False,False,6434.0,2339.34,2400.3,1602461589.947,1602461589.994,780.0,CL,2
79,0 days 00:13:10.000000000,4bb859,50.986152260990465,7.300262451171875,141.72161913550562,63.24892421841448,20.15744,PGT13K  ,False,False,False,6434.0,2537.46,2598.42,1602461599.925,1602461599.925,790.0,CL,2
80,0 days 00:13:20.000000000,4bb859,50.991943359375,7.3186018660261825,141.72255283834838,63.71398450410357,17.231360000000002,PGT13K  ,False,False,False,6434.0,2735.58,2796.54,1602461609.924,1602461609.975,800.0,CL,2
81,0 days 00:13:30.000000000,4bb859,50.996337890625,7.337753708298143,146.1102471740276,76.35518189944122,13.98016,PGT13K  ,False,False,False,6434.0,2880.36,2941.32,1602461619.985,1602461619.9970002,810.0,CL,2
82,0 days 00:13:40.000000000,4bb859,50.99725341796875,7.358315957559122,150.64339893654062,94.30866491652486,15.60576,PGT13K  ,False,False,False,6434.0,3025.1400000000012,3078.4800000000005,1602461629.8639998,1602461630.0,820.0,CL,2
83,0 days 00:13:50.000000000,4bb859,50.99386596679688,7.37999168602196,156.0131478486282,111.0646397068761,10.72896,PGT13K  ,False,False,False,6434.0,3169.92,3230.88,1602461639.96,1602461639.984,830.0,CL,2
84,0 days 00:14:00.000000000,4bb859,50.98773193359375,7.400405471389357,162.89282549325296,117.05059700708613,7.80288,PGT13K  ,False,False,False,6434.0,3261.36,3322.32,1602461649.891,1602461649.976,840.0,CL,2
85,0 days 00:14:10.000000000,4bb859,50.980705649165785,7.4213409423828125,169.89430344802236,118.58276716956522,6.8275200000000025,PGT13K  ,False,False,False,6434.0,3329.94,3390.9,1602461659.85,1602461659.992,850.0,CL,2
86,0 days 00:14:20.000000000,4bb859,50.973024529925844,7.4432373046875,176.88496947726918,119.248826336547,6.1772800000000005,PGT13K  ,False,False,False,6434.0,3390.9,3451.86,1602461669.994,1602461669.9989998,860.0,CL,2
87,0 days 00:14:30.000000000,4bb859,50.96548306739936,7.464447021484375,182.88176688694568,119.30507585658,6.5024000000000015,PGT13K  ,False,False,False,6434.0,3451.86,3512.82,1602461679.468,1602461679.976,870.0,CL,2
88,0 days 00:14:40.000000000,4bb859,50.95710754394531,7.488147632495777,187.9270339654556,119.16124328904723,9.7536,PGT13K  ,False,False,False,6434.0,3535.680000000001,3596.6400000000012,1602461689.7229998,1602461689.9910002,880.0,CL,2
89,0 days 00:14:50.000000000,4bb859,50.94895702297404,7.5115203857421875,190.87605623188202,118.84462050696892,12.679680000000001,PGT13K  ,False,False,False,6434.0,3642.36,3703.32,1602461699.6139998,1602461699.947,890.0,CL,2
90,0 days 00:15:00.000000000,4bb859,50.94053649902344,7.535878774282094,191.77793374377015,118.69632354015638,14.305280000000002,PGT13K  ,False,False,False,6434.0,3794.76,3848.1,1602461709.82,1602461709.9970002,900.0,CL,2
91,0 days 00:15:10.000000000,4bb859,50.93243408203125,7.559484533361488,193.1331307752685,118.47647743257946,14.955520000000002,PGT13K  ,False,False,False,6434.0,3931.92,3985.26,1602461719.606,1602461719.981,910.0,CL,2
92,0 days 00:15:20.000000000,4bb859,50.92405157574152,7.584075927734375,194.49113162920432,118.25969824561516,14.305280000000002,PGT13K  ,False,False,False,6434.0,4084.32,4137.66,1602461729.779,1602461729.99,920.0000000000001,CL,2
93,0 days 00:15:30.000000000,4bb859,50.91567217293432,7.6087188720703125,195.397994347266,118.11685410951031,14.955520000000002,PGT13K  ,False,False,False,6434.0,4229.1,4274.8200000000015,1602461739.869,1602461739.996,930.0000000000001,CL,2
94,0 days 00:15:40.000000000,4bb859,50.907618635791856,7.63275146484375,195.851877982021,118.04592832549628,14.630400000000002,PGT13K  ,False,False,False,6434.0,4381.5,4427.22,1602461749.6829998,1602461749.994,940.0000000000001,CL,2
95,0 days 00:15:50.000000000,4bb859,50.89952087402344,7.656728383657094,196.54790668524763,118.1077730157725,14.305280000000002,PGT13K  ,False,False,False,6434.0,4526.280000000002,4564.38,1602461759.425,1602461759.974,950.0000000000001,CL,2
96,0 days 00:16:00.000000000,4bb859,50.890869140625,7.68218994140625,198.39404632100846,118.15988128466064,12.354560000000001,PGT13K  ,False,False,False,6434.0,4655.8200000000015,4701.540000000001,1602461769.718,1602461769.967,960.0000000000001,CL,2
97,0 days 00:16:10.000000000,4bb859,50.8824462890625,7.707131875527872,199.99767264235044,118.08115629265065,11.70432,PGT13K  ,False,False,False,6434.0,4777.740000000002,4815.840000000001,1602461779.731,1602461779.996,970.0000000000001,CL,2
98,0 days 00:16:20.000000000,4bb859,50.87406921386719,7.731925345755912,201.8437276256683,118.13261741701423,12.02944,PGT13K  ,False,False,False,6434.0,4892.04,4930.14,1602461789.594,1602461789.9329998,980.0000000000001,CL,2
99,0 days 00:16:30.000000000,4bb859,50.865069890426376,7.758331298828125,203.23663495330499,118.2516423033972,12.02944,PGT13K  ,False,False,False,6434.0,5021.58,5052.06,1602461799.998,1602461800.0,990.0000000000001,CL,2
100,0 days 00:16:40.000000000,4bb859,50.85639953613281,7.783961940456082,204.83981811739415,118.1740600831254,12.354560000000001,PGT13K  ,False,False,False,6434.0,5143.5,5173.980000000001,1602461809.998,1602461810.0,1000.0000000000001,CL,2
101,0 days 00:16:50.000000000,4bb859,50.84806823730469,7.80845848289696,205.9896988428666,118.16507589222573,12.02944,PGT13K  ,False,False,False,6434.0,5265.42,5303.52,1602461819.584,1602461819.982,1010.0000000000001,CL,2
102,0 days 00:17:00.000000000,4bb859,50.83895874023438,7.835256215688344,207.3828347534453,118.28150315264729,11.3792,PGT13K  ,False,False,False,6434.0,5379.72,5402.58,1602461829.925,1602461829.9929998,1020.0000000000001,CL,2
103,0 days 00:17:10.000000000,4bb859,50.83010915982521,7.861328125,208.5326532014197,118.27203607943272,13.0048,PGT13K  ,False,False,False,6434.0,5501.64,5532.12,1602461839.976,1602461839.9989998,1030.0,CL,2
104,0 days 00:17:20.000000000,4bb859,50.82151794433594,7.886624722867397,208.9858705296983,118.20523104705653,13.0048,PGT13K  ,False,False,False,6434.0,5631.18,5654.04,1602461849.658,1602461849.96,1040.0,CL,2
105,0 days 00:17:30.000000000,4bb859,50.81268310546875,7.912605904244088,210.13573355979332,118.1962535481705,11.3792,PGT13K  ,False,False,False,6434.0,5753.1,5775.96,1602461859.56,1602461859.985,1050.0,CL,2
106,0 days 00:17:40.000000000,4bb859,50.80366516113281,7.9391067092483105,211.5290886743343,118.31019338402565,10.72896,PGT13K  ,False,False,False,6434.0,5859.7800000000025,5882.64,1602461869.6420002,1602461869.9220002,1060.0,CL,2
107,0 days 00:17:50.000000000,4bb859,50.79463635460805,7.9654693603515625,212.678889763164,118.30075576600642,12.679680000000001,PGT13K  ,False,False,False,6434.0,5974.08,5996.94,1602461879.59,1602461879.9629998,1070.0,CL,2
108,0 days 00:18:00.000000000,4bb859,50.78555866823358,7.992095947265625,212.678889763164,118.30075576600642,12.679680000000001,PGT13K  ,False,False,False,6434.0,6103.62,6118.86,1602461889.664,1602461890.0,1080.0,CL,2
109,0 days 00:18:10.000000000,4bb859,50.77642822265625,8.018831820101347,213.82869656030982,118.29141964428473,10.07872,PGT13K  ,False,False,False,6434.0,6225.54,6240.78,1602461899.7429998,1602461899.9929998,1090.0,CL,2
110,0 days 00:18:20.000000000,4bb859,50.76809692382813,8.043179898648653,215.67539359463711,118.3377804972102,9.10336,PGT13K  ,False,False,False,6434.0,6309.360000000002,6324.6,1602461908.8170002,1602461909.99,1100.0,CL,2
111,0 days 00:18:30.000000000,4bb859,50.75834655761719,8.071610734269425,217.0697661965657,118.44790351186607,9.42848,PGT13K  ,False,False,False,6434.0,6408.42,6416.04,1602461919.33,1602461919.952,1110.0,CL,2
112,0 days 00:18:40.000000000,4bb859,50.75033569335938,8.094993797508446,218.6719850193264,118.37379049957006,9.7536,PGT13K  ,False,False,False,6434.0,6499.860000000002,6507.480000000001,1602461927.937,1602461929.994,1120.0,CL,2
113,0 days 00:18:50.000000000,4bb859,50.73944091796875,8.126690838788006,220.06661244008572,118.48218574704045,10.40384,PGT13K  ,False,False,False,6434.0,6598.92,6598.92,1602461939.569,1602461939.969,1130.0,CL,2
114,0 days 00:19:00.000000000,4bb859,50.72955322265625,8.155047442461994,219.4560460431906,119.02851312660324,14.630400000000002,PGT13K  ,False,False,False,6434.0,6736.08,6720.84,1602461949.998,1602461950.0,1140.0,CL,2
115,0 days 00:19:10.000000000,4bb859,50.72026062011719,8.181102855785474,218.41828582031425,119.6444505855782,13.65504,PGT13K  ,False,False,False,6434.0,6880.860000000002,6873.2400000000025,1602461959.664,1602461959.996,1150.0,CL,2
116,0 days 00:19:20.000000000,4bb859,50.71018981933594,8.208791371938345,218.9290168060764,119.87847657687072,9.7536,PGT13K  ,False,False,False,6434.0,6995.160000000003,6987.540000000001,1602461969.954,1602461969.998,1160.0,CL,2
117,0 days 00:19:30.000000000,4bb859,50.70236981925318,8.230209350585938,220.3340289896693,119.97718263429758,7.477760000000001,PGT13K  ,False,False,False,6434.0,7078.980000000001,7071.360000000002,1602461977.939,1602461979.9910002,1170.0,CL,2
118,0 days 00:19:40.000000000,4bb859,50.693152476165245,8.25531005859375,221.48233207385672,119.95947122807164,9.42848,PGT13K  ,False,False,False,6434.0,7162.8,7147.56,1602461987.188,1602461989.966,1180.0,CL,2
119,0 days 00:19:50.000000000,4bb859,50.68039716300318,8.290176391601562,223.0765858661557,119.87599269168943,8.128,PGT13K  ,False,False,False,6434.0,7254.2400000000025,7231.380000000001,1602461999.996,1602462000.0,1190.0,CL,2
120,0 days 00:20:00.000000000,4bb859,50.67122637215307,8.315388447529559,224.2250073360537,119.85901616492313,8.77824,PGT13K  ,False,False,False,6434.0,7330.44,7315.200000000003,1602462009.187,1602462010.0,1200.0,CL,2
121,0 days 00:20:10.000000000,4bb859,50.6619873046875,8.340791401110197,225.3734482903824,119.84221265209361,6.8275200000000025,PGT13K  ,False,False,False,6434.0,7414.26,7399.02,1602462018.452,1602462019.985,1210.0,CL,2
122,0 days 00:20:20.000000000,4bb859,50.651441671080505,8.369726232580236,227.67038747290002,119.80911420670652,5.52704,PGT13K  ,False,False,False,6434.0,7467.6,7452.360000000002,1602462028.851,1602462029.986,1220.0,CL,2
123,0 days 00:20:30.000000000,4bb859,50.64138793945313,8.397240889699836,229.777436245106,119.95172436771958,6.5024000000000015,PGT13K  ,False,False,False,6434.0,7528.56,7513.320000000002,1602462038.696,1602462039.986,1230.0,CL,2
124,0 days 00:20:40.000000000,4bb859,50.63044661182468,8.427033295502534,232.0741216614873,119.9181701759421,6.8275200000000025,PGT13K  ,False,False,False,6434.0,7589.52,7574.2800000000025,1602462049.209,1602462049.9870002,1240.0,CL,2
125,0 days 00:20:50.000000000,4bb859,50.61927795410156,8.457665694387336,232.52015171499505,119.8549444043136,9.7536,PGT13K  ,False,False,False,6434.0,7680.96,7658.1,1602462059.966,1602462059.9989998,1250.0,CL,2
126,0 days 00:21:00.000000000,4bb859,50.60911560058594,8.485492907072368,233.2224937761716,119.90164090446548,7.80288,PGT13K  ,False,False,False,6434.0,7772.400000000002,7741.920000000001,1602462069.778,1602462069.995,1260.0,CL,2
127,0 days 00:21:10.000000000,4bb859,50.59982299804688,8.510934930098683,234.37088511095692,119.8852736148306,7.477760000000001,PGT13K  ,False,False,False,6434.0,7840.98,7818.120000000001,1602462078.661,1602462079.9989998,1270.0,CL,2
128,0 days 00:21:20.000000000,4bb859,50.58828735351562,8.54244834498355,235.07332678038318,119.9315118405078,8.128,PGT13K  ,False,False,False,6434.0,7924.8,7901.94,1602462089.654,1602462089.996,1280.0,CL,2
129,0 days 00:21:30.000000000,4bb859,50.57788913532839,8.570820576435809,235.7759206323173,119.9774745233589,7.477760000000001,PGT13K  ,False,False,False,6434.0,8001.0,7978.14,1602462099.5029998,1602462099.994,1290.0,CL,2
130,0 days 00:21:40.000000000,4bb859,50.56722867286811,8.599771035684121,236.47866531032642,120.02316406045792,7.80288,PGT13K  ,False,False,False,6434.0,8077.200000000003,8046.720000000001,1602462109.515,1602462109.9970002,1300.0,CL,2
131,0 days 00:21:50.000000000,4bb859,50.55619579250529,8.6297607421875,237.18155947376357,120.06858282186244,5.2019199999999985,PGT13K  ,False,False,False,6434.0,8145.7800000000025,8115.300000000001,1602462119.926,1602462119.992,1310.0,CL,2
132,0 days 00:22:00.000000000,4bb859,50.54576809123411,8.657968881967905,239.0327384733281,120.0966662327657,4.55168,PGT13K  ,False,False,False,6434.0,8191.5,8161.02,1602462129.596,1602462129.976,1320.0,CL,2
133,0 days 00:22:10.000000000,4bb859,50.53656005859375,8.682885420949836,238.58779097192348,120.1586173649432,4.22656,PGT13K  ,False,False,False,6434.0,8244.84,8214.36,1602462138.329,1602462139.978,1330.0,CL,2
134,0 days 00:22:20.000000000,4bb859,50.5316162109375,8.696329217208058,241.32907454407,120.0630195847197,7.477760000000001,PGT13K  ,False,False,False,6434.0,8321.04,8290.560000000001,1602462142.784,1602462149.994,1340.0,CL,2
135,0 days 00:22:30.000000000,4bb859,50.513507390426376,8.745414115287161,241.32907454407,120.0630195847197,7.152640000000001,PGT13K  ,False,False,False,6434.0,8389.62,8351.52,1602462159.4,1602462159.998,1350.0,CL,2
136,0 days 00:22:40.000000000,4bb859,50.50238140558792,8.775626517630911,241.77445027914936,120.00194693853595,5.8521600000000005,PGT13K  ,False,False,False,6434.0,8458.2,8427.720000000001,1602462169.639,1602462169.9889998,1360.0,CL,2
137,0 days 00:22:50.000000000,4bb859,50.491488181938564,8.805170832453546,242.92272287058262,119.98568168431557,5.52704,PGT13K  ,False,False,False,6434.0,8511.54,8473.44,1602462179.666,1602462179.992,1370.0,CL,2
138,0 days 00:23:00.000000000,4bb859,50.48106048066738,8.833378972233954,244.32840663963296,120.07407776569455,4.55168,PGT13K  ,False,False,False,6434.0,8557.26,8519.16,1602462189.177,1602462189.9989998,1380.0,CL,2
139,0 days 00:23:10.000000000,4bb859,50.470400018207094,8.862106735641891,245.73466531470885,120.16146232968492,3.5763200000000004,PGT13K  ,False,False,False,6434.0,8602.98,8564.88,1602462198.812,1602462199.955,1390.0,CL,2
140,0 days 00:23:20.000000000,4bb859,50.45824988413665,8.89491725612331,246.43800716659325,120.20478057691263,8.45312,PGT13K  ,False,False,False,6434.0,8656.32,8618.22,1602462209.7589998,1602462209.995,1400.0,CL,2
141,0 days 00:23:30.000000000,4bb859,50.44720458984375,8.924656918174339,245.03146473246787,120.11789542474018,10.07872,PGT13K  ,False,False,False,6434.0,8755.380000000001,8717.28,1602462219.7129998,1602462219.9870002,1410.0,CL,2
142,0 days 00:23:40.000000000,4bb859,50.43704223632813,8.952195016961348,245.73466531470885,120.16146232968492,2.27584,PGT13K  ,False,False,False,6434.0,8823.960000000001,8785.86,1602462229.8179998,1602462229.982,1420.0,CL,2
143,0 days 00:23:50.000000000,4bb859,50.42500305175781,8.984575773540293,248.03084001904,120.128124942577,1.6256000000000002,PGT13K  ,False,False,False,6434.0,8831.58,8793.48,1602462239.745,1602462239.9929998,1430.0,CL,2
144,0 days 00:24:00.000000000,4bb859,50.414118362685386,9.013836834881756,248.73407299968,120.17113756968844,4.8768,PGT13K  ,False,False,False,6434.0,8869.68,8823.960000000001,1602462249.4329998,1602462249.992,1440.0,CL,2
145,0 days 00:24:10.000000000,4bb859,50.40331824351165,9.042787294130068,249.6967246233593,120.31591667005699,5.8521600000000005,PGT13K  ,False,False,False,6434.0,8923.02,8877.300000000001,1602462259.0089998,1602462259.9989998,1450.0,CL,2
146,0 days 00:24:20.000000000,4bb859,50.3911681094412,9.075226654877532,249.6967246233593,120.31591667005699,6.8275200000000025,PGT13K  ,False,False,False,6434.0,8983.98,8938.26,1602462269.756,1602462270.0,1460.0,CL,2
147,0 days 00:24:30.000000000,4bb859,50.38060075145657,9.10343479465794,248.80907357192245,120.43551253961624,10.72896,PGT13K  ,False,False,False,6434.0,9067.8,9022.080000000002,1602462279.119,1602462279.99,1470.0,CL,2
148,0 days 00:24:40.000000000,4bb859,50.37574768066406,9.11633943256579,246.5137063064649,120.47160732336417,10.07872,PGT13K  ,False,False,False,6434.0,9182.1,9128.76,1602462283.389,1602462289.994,1480.0,CL,2
149,0 days 00:24:50.000000000,4bb859,50.3574177370233,9.164973078547296,246.7749850113242,120.57455271851723,3.90144,PGT13K  ,False,False,False,6434.0,9250.68,9204.96,1602462299.6920002,1602462299.995,1490.0,CL,2
150,0 days 00:25:00.000000000,4bb859,50.346571065611755,9.193700841955236,247.92251434033986,120.55596427550779,6.8275200000000025,PGT13K  ,False,False,False,6434.0,9296.4,9250.68,1602462309.3079998,1602462310.0,1500.0,CL,2
151,0 days 00:25:10.000000000,4bb859,50.33688354492188,9.219263980263158,247.21804333752567,120.5139059795203,9.10336,PGT13K  ,False,False,False,6434.0,9380.22,9334.500000000002,1602462317.8720002,1602462319.984,1510.0,CL,2
152,0 days 00:25:20.000000000,4bb859,50.32376046908104,9.253977182749155,246.7749850113242,120.57455271851723,6.5024000000000015,PGT13K  ,False,False,False,6434.0,9456.42,9410.7,1602462329.525,1602462329.944,1520.0,CL,2
153,0 days 00:25:30.000000000,4bb859,50.31243896484375,9.283953214946543,246.7749850113242,120.57455271851723,6.8275200000000025,PGT13K  ,False,False,False,6434.0,9517.38,9471.660000000002,1602462339.56,1602462340.0,1530.0,CL,2
154,0 days 00:25:40.000000000,4bb859,50.30291748046875,9.309178402549339,246.07045531293042,120.5323515008702,9.10336,PGT13K  ,False,False,False,6434.0,9608.82,9555.48,1602462348.056,1602462349.9989998,1540.0,CL,2
155,0 days 00:25:50.000000000,4bb859,50.290196305614394,9.342832823057432,245.3660598758576,120.48990795807363,7.152640000000001,PGT13K  ,False,False,False,6434.0,9685.02,9631.68,1602462359.416,1602462359.99,1550.0,CL,2
156,0 days 00:26:00.000000000,4bb859,50.27902221679688,9.372566624691613,245.10543877917166,120.38628082895269,6.1772800000000005,PGT13K  ,False,False,False,6434.0,9753.6,9700.26,1602462369.465,1602462370.0,1560.0,CL,2
157,0 days 00:26:10.000000000,4bb859,50.26730346679688,9.40364636872944,245.3660598758576,120.48990795807363,5.52704,PGT13K  ,False,False,False,6434.0,9814.56,9753.6,1602462379.956,1602462379.9989998,1570.0,CL,2
158,0 days 00:26:20.000000000,4bb859,50.25630627648305,9.432727710620775,245.62748189918392,120.59331484356315,5.52704,PGT13K  ,False,False,False,6434.0,9867.9,9814.56,1602462389.791,1602462389.992,1580.0,CL,2
159,0 days 00:26:30.000000000,4bb859,50.244900978217686,9.462791649070946,245.62748189918392,120.59331484356315,6.1772800000000005,PGT13K  ,False,False,False,6434.0,9921.24,9867.9,1602462399.956,1602462399.99,1590.0,CL,2
160,0 days 00:26:40.000000000,4bb859,50.23420715332031,9.491031044407894,245.62748189918392,120.59331484356315,5.52704,PGT13K  ,False,False,False,6434.0,9982.2,9928.86,1602462409.516,1602462409.9889998,1600.0,CL,2
161,0 days 00:26:50.000000000,4bb859,50.2224162473517,9.521954510663006,244.74237383900416,120.71590322802143,8.45312,PGT13K  ,False,False,False,6434.0,10050.78,10005.06,1602462419.994,1602462419.9989998,1610.0,CL,2
162,0 days 00:27:00.000000000,4bb859,50.21217475503179,9.548900707347975,244.03739842330685,120.67375867833627,5.52704,PGT13K  ,False,False,False,6434.0,10119.36,10073.64,1602462429.139,1602462429.975,1620.0,CL,2
163,0 days 00:27:10.000000000,4bb859,50.20007117319915,9.580597748627532,244.74237383900416,120.71590322802143,4.22656,PGT13K  ,False,False,False,6434.0,10165.08,10119.36,1602462439.947,1602462439.996,1630.0,CL,2
164,0 days 00:27:20.000000000,4bb859,50.18925476074219,9.609134071751644,245.3660598758576,120.48990795807363,3.90144,PGT13K  ,False,False,False,6434.0,10203.18,10157.46,1602462449.619,1602462449.979,1640.0,CL,2
165,0 days 00:27:30.000000000,4bb859,50.17835998535156,9.637973183079767,246.07045531293042,120.5323515008702,3.90144,PGT13K  ,False,False,False,6434.0,10241.28,10195.56,1602462459.36,1602462459.996,1650.0,CL,2
166,0 days 00:27:40.000000000,4bb859,50.16715874106196,9.667449126372468,245.88970229459213,120.69650151531565,6.1772800000000005,PGT13K  ,False,False,False,6434.0,10287.0,10233.66,1602462469.3279998,1602462469.9889998,1660.0,CL,2
167,0 days 00:27:50.000000000,4bb859,50.15542757713188,9.69795845650338,245.26950588768196,120.92253655392372,4.8768,PGT13K  ,False,False,False,6434.0,10355.58,10309.86,1602462479.71,1602462479.968,1670.0,CL,2
168,0 days 00:28:00.000000000,4bb859,50.14430159229343,9.726834683804901,245.7998142909336,121.12828093131584,4.55168,PGT13K  ,False,False,False,6434.0,10401.3,10347.96,1602462489.5170002,1602462489.995,1680.0,CL,2
169,0 days 00:28:10.000000000,4bb859,50.13275663731461,9.756527462521117,245.35958817102158,121.19038374812644,8.128,PGT13K  ,False,False,False,6434.0,10462.26,10416.54,1602462499.653,1602462499.917,1690.0,CL,2
170,0 days 00:28:20.000000000,4bb859,50.12118530273438,9.786288612767267,243.50651235217674,121.17134902771984,8.45312,PGT13K  ,False,False,False,6434.0,10546.08,10507.98,1602462509.8479998,1602462509.985,1700.0,CL,2
171,0 days 00:28:30.000000000,4bb859,50.10997009277344,9.8152000025699,242.53456787623702,121.02628373116518,3.5763200000000004,PGT13K  ,False,False,False,6434.0,10614.66,10568.94,1602462519.796,1602462519.998,1710.0,CL,2
172,0 days 00:28:40.000000000,4bb859,50.0987548828125,9.844255949321543,243.41683153412654,120.90145596273805,0.6502399999999999,PGT13K  ,False,False,False,6434.0,10629.9,10591.8,1602462529.802,1602462529.998,1720.0,CL,2
173,0 days 00:28:50.000000000,4bb859,50.08781433105469,9.872733668277137,245.00554153475812,120.8193310343662,2.60096,PGT13K  ,False,False,False,6434.0,10645.14,10607.04,1602462539.515,1602462539.998,1730.0,CL,2
174,0 days 00:29:00.000000000,4bb859,50.07733154296875,9.900054931640623,244.56388569193118,120.88107869694365,6.5024000000000015,PGT13K  ,False,False,False,6434.0,10690.86,10652.76,1602462548.812,1602462549.995,1740.0,CL,2
175,0 days 00:29:10.000000000,4bb859,50.06661987304688,9.92780986585115,243.41683153412654,120.90145596273805,8.128,PGT13K  ,False,False,False,6434.0,10759.44,10721.34,1602462558.327,1602462559.9989998,1750.0,CL,2
176,0 days 00:29:20.000000000,4bb859,50.05357360839844,9.961636191920233,241.82862820201686,120.98465977066202,8.45312,PGT13K  ,False,False,False,6434.0,10850.88,10812.78,1602462569.971,1602462569.996,1760.0,CL,2
177,0 days 00:29:30.000000000,4bb859,50.04263305664063,9.989969353926806,240.6817333545401,121.00576222800295,6.5024000000000015,PGT13K  ,False,False,False,6434.0,10919.46,10881.36,1602462579.8479998,1602462580.0,1770.0,CL,2
178,0 days 00:29:40.000000000,4bb859,50.0313720703125,10.01909757915296,239.97585732734368,120.96375653207352,2.92608,PGT13K  ,False,False,False,6434.0,10972.8,10942.320000000003,1602462589.9970002,1602462590.0,1780.0,CL,2
179,0 days 00:29:50.000000000,4bb859,50.02037953522245,10.047442461993244,240.9471394111552,121.11061467131792,1.30048,PGT13K  ,False,False,False,6434.0,10988.04,10957.56,1602462599.8760002,1602462599.996,1790.0,CL,2
